# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
263000 0.242518 0.238323 -0.120522 -0.497281 -0.186547 -0.150829 0.120106
264000 1.00718 0.408296 0.521023 0.294282 0.0571372 0.271155 0.645501
265000 0.252115 0.00540114 0.22723 0.156239 -0.104866 0.062454 0.161582
266000 0.204188 0.32892 -0.405225 -0.27159 -0.00798367 -0.0649745 0.0426276
267000 0.874629 0.579528 0.578163 -0.147576 -0.460165 -0.110632 0.67744
268000 0.271545 -0.214565 -0.00643909 0.0241293 -0.109852 0.0524868 0.0168469
269000 0.270761 -0.204247 -0.464138 -0.00342008 0.0248525 0.210408 -0.132541
270000 0.449561 0.306098 0.212841 0.388658 -0.198769 0.0436255 0.322833
271000 0.0872529 0.606873 0.496355 0.403753 0.227327 0.399947 0.396827
272000 0.828822 0.614024 0.347172 0.154619 -0.0263495 -0.00497788 0.596673
273000 0.130445 -0.114457 -0.363242 0.251098 -0.00151978 0.136111 -0.115751
274000 -0.00236863 0.0916704 0.368982 0.076835 -0.0158146 -0.0127973 0.152761
275000 0.582909 0.0275437 -0.118417 -0.0912151 -0.26311 0.30367 0.164012
276000 -0.168843 -0.124672 0.168241 -0.0401143 -0.0332783 -0.239203 -0.0417578
277000 0.62617 0.687166 0.223837 -0.153018 0.00680066 -0.113093 0.512391
278000 0.201297 0.113897 -0.137208 0.27503 -0.230719 0.0206399 0.059329
279000 -0.391114 -0.0590706 0.286161 -0.0346252 -0.164967 -0.135173 -0.0546746
280000 0.231935 0.571873 0.098173 -0.273376 0.319459 -0.0382639 0.30066
281000 0.697269 0.635991 0.275388 -0.27918 -0.0365658 -0.483986 0.536216
282000 0.0899439 0.141009 0.315702 0.167675 0.0380437 -0.354593 0.182218
283000 0.171054 0.128868 -0.0661953 -0.00611811 0.152868 0.00106486 0.0779091
284000 0.156766 -0.221399 0.12805 0.456955 -0.418024 0.380514 0.021139
285000 0.168639 0.85988 0.292431 -0.262983 0.339658 0.463967 0.440316
286000 -0.0437617 0.196031 0.222289 0.205013 -0.0214123 0.0523714 0.124853
287000 0.584001 0.253922 0.406695 0.581574 0.0570938 0.190696 0.414873
288000 0.651256 -0.124766 -0.154995 0.0185157 0.200319 0.309241 0.123831
289000 0.409159 -0.0733694 -0.517409 0.376653 -0.113021 0.245032 -0.0605397
290000 -0.126026 -0.0280461 0.19399 -0.0863671 0.43556 0.340794 0.0133059
291000 0.656196 0.185351 0.937886 0.204697 0.283069 0.226327 0.593144
292000 0.365766 0.328174 0.358322 0.173705 0.0115515 0.258145 0.350754
293000 0.244462 0.46304 0.0719013 0.112329 -0.237733 -0.308358 0.259801
294000 -0.101426 -0.146754 -0.227666 -0.268641 0.130203 0.0049917 -0.158615
295000 0.171221 0.483345 0.496696 0.00746926 0.425493 0.184221 0.383754
296000 0.358684 0.434338 0.728276 0.204886 0.0770132 0.154866 0.507099
297000 0.284222 0.0470779 0.666859 -0.150136 0.473449 0.00575864 0.33272
298000 0.0987757 0.313187 -0.182246 -0.0274861 0.0336491 0.00303339 0.0765723
299000 0.870419 -0.16493 -0.472955 0.254535 -0.0394184 0.00507125 0.0775114
300000 0.414233 0.220343 0.897127 -0.200992 0.12564 -0.0660785 0.510568
301000 0.496469 -0.0303588 0.593465 0.276374 0.339059 0.150067 0.353192
302000 0.463504 -0.403334 -0.159127 -0.0437347 -0.0505569 -0.397133 -0.0329858
303000 0.365816 -0.0713889 0.809214 -0.128409 -0.217235 0.0858728 0.367881
