# Time-averaged data for fix dave
# TimeStep v_rho
12252000 0.819753
12253000 0.819755
12254000 0.819757
12255000 0.819759
12256000 0.819761
12257000 0.819763
12258000 0.819765
12259000 0.819767
12260000 0.819769
12261000 0.819771
12262000 0.819773
12263000 0.819775
12264000 0.819777
12265000 0.819779
12266000 0.819781
12267000 0.819783
12268000 0.819785
12269000 0.819787
12270000 0.819789
12271000 0.819791
12272000 0.819793
12273000 0.819795
12274000 0.819797
12275000 0.819799
12276000 0.819801
12277000 0.819803
12278000 0.819805
12279000 0.819806
12280000 0.819808
12281000 0.81981
12282000 0.819812
12283000 0.819814
12284000 0.819816
12285000 0.819818
12286000 0.81982
12287000 0.819821
12288000 0.819823
12289000 0.819825
12290000 0.819827
12291000 0.819829
12292000 0.819831
12293000 0.819832
12294000 0.819834
12295000 0.819836
12296000 0.819838
12297000 0.81984
12298000 0.819841
12299000 0.819843
12300000 0.819845
12301000 0.819847
12302000 0.819848
12303000 0.81985
12304000 0.819852
12305000 0.819854
12306000 0.819855
12307000 0.819857
12308000 0.819859
12309000 0.819861
12310000 0.819862
12311000 0.819864
12312000 0.819866
12313000 0.819867
12314000 0.819869
12315000 0.819871
12316000 0.819872
12317000 0.819874
12318000 0.819876
12319000 0.819877
12320000 0.819879
12321000 0.819881
12322000 0.819882
12323000 0.819884
12324000 0.819885
12325000 0.819887
12326000 0.819889
12327000 0.81989
12328000 0.819892
12329000 0.819893
12330000 0.819895
12331000 0.819897
12332000 0.819898
12333000 0.8199
12334000 0.819901
12335000 0.819903
12336000 0.819904
12337000 0.819906
12338000 0.819907
12339000 0.819909
12340000 0.819911
12341000 0.819912
12342000 0.819914
12343000 0.819915
12344000 0.819917
12345000 0.819918
12346000 0.81992
12347000 0.819921
12348000 0.819923
12349000 0.819924
12350000 0.819926
12351000 0.819927
12352000 0.819928
12353000 0.81993
12354000 0.819931
12355000 0.819933
12356000 0.819934
12357000 0.819936
12358000 0.819937
12359000 0.819939
12360000 0.81994
12361000 0.819941
12362000 0.819943
12363000 0.819944
12364000 0.819946
12365000 0.819947
12366000 0.819948
12367000 0.81995
12368000 0.819951
12369000 0.819952
12370000 0.819954
12371000 0.819955
12372000 0.819957
12373000 0.819958
12374000 0.819959
12375000 0.819961
12376000 0.819962
12377000 0.819963
12378000 0.819965
12379000 0.819966
12380000 0.819967
12381000 0.819968
12382000 0.81997
12383000 0.819971
12384000 0.819972
12385000 0.819974
12386000 0.819975
12387000 0.819976
12388000 0.819977
12389000 0.819979
12390000 0.81998
12391000 0.819981
12392000 0.819982
12393000 0.819984
12394000 0.819985
12395000 0.819986
12396000 0.819987
12397000 0.819989
12398000 0.81999
12399000 0.819991
12400000 0.819992
12401000 0.819993
12402000 0.819995
12403000 0.819996
12404000 0.819997
12405000 0.819998
12406000 0.819999
12407000 0.820001
12408000 0.820002
12409000 0.820003
12410000 0.820004
12411000 0.820005
12412000 0.820006
12413000 0.820008
12414000 0.820009
12415000 0.82001
12416000 0.820011
12417000 0.820012
12418000 0.820013
12419000 0.820014
12420000 0.820015
12421000 0.820017
12422000 0.820018
12423000 0.820019
12424000 0.82002
12425000 0.820021
12426000 0.820022
12427000 0.820023
12428000 0.820024
12429000 0.820025
12430000 0.820026
12431000 0.820027
12432000 0.820028
12433000 0.820029
12434000 0.82003
12435000 0.820031
12436000 0.820033
12437000 0.820034
12438000 0.820035
12439000 0.820036
12440000 0.820037
12441000 0.820038
12442000 0.820039
12443000 0.82004
12444000 0.820041
12445000 0.820042
