# Time-averaged data for fix dave
# TimeStep v_rho
147921000 0.764046
147922000 0.764046
147923000 0.764046
147924000 0.764046
147925000 0.764046
147926000 0.764045
147927000 0.764045
147928000 0.764046
147929000 0.764046
147930000 0.764046
147931000 0.764046
147932000 0.764045
147933000 0.764045
147934000 0.764045
147935000 0.764045
147936000 0.764045
147937000 0.764045
147938000 0.764045
147939000 0.764045
147940000 0.764045
147941000 0.764045
147942000 0.764045
147943000 0.764045
147944000 0.764045
147945000 0.764046
147946000 0.764046
147947000 0.764046
147948000 0.764046
147949000 0.764046
147950000 0.764046
147951000 0.764046
147952000 0.764046
147953000 0.764046
147954000 0.764046
147955000 0.764046
147956000 0.764046
147957000 0.764046
147958000 0.764046
147959000 0.764046
147960000 0.764046
147961000 0.764046
147962000 0.764046
147963000 0.764046
147964000 0.764046
147965000 0.764046
147966000 0.764046
147967000 0.764046
147968000 0.764046
147969000 0.764046
147970000 0.764046
147971000 0.764045
147972000 0.764045
147973000 0.764045
147974000 0.764045
147975000 0.764045
147976000 0.764045
147977000 0.764045
147978000 0.764045
147979000 0.764045
147980000 0.764044
147981000 0.764044
147982000 0.764044
147983000 0.764044
147984000 0.764044
147985000 0.764044
147986000 0.764043
147987000 0.764043
147988000 0.764043
147989000 0.764043
147990000 0.764043
147991000 0.764043
147992000 0.764042
147993000 0.764043
147994000 0.764043
147995000 0.764043
147996000 0.764043
147997000 0.764043
147998000 0.764043
147999000 0.764043
148000000 0.764043
148001000 0.764043
148002000 0.764043
148003000 0.764043
148004000 0.764043
148005000 0.764043
148006000 0.764042
148007000 0.764042
148008000 0.764042
148009000 0.764042
148010000 0.764042
148011000 0.764042
148012000 0.764042
148013000 0.764041
148014000 0.764042
148015000 0.764041
148016000 0.764042
148017000 0.764042
148018000 0.764042
148019000 0.764042
148020000 0.764042
148021000 0.764043
148022000 0.764043
148023000 0.764043
148024000 0.764043
148025000 0.764043
148026000 0.764043
148027000 0.764043
148028000 0.764043
148029000 0.764043
148030000 0.764043
148031000 0.764043
148032000 0.764043
148033000 0.764043
148034000 0.764043
148035000 0.764043
148036000 0.764043
148037000 0.764043
148038000 0.764044
148039000 0.764044
148040000 0.764044
148041000 0.764044
148042000 0.764044
148043000 0.764044
148044000 0.764044
148045000 0.764044
148046000 0.764044
148047000 0.764043
148048000 0.764043
148049000 0.764043
148050000 0.764043
148051000 0.764043
148052000 0.764043
148053000 0.764043
148054000 0.764043
148055000 0.764043
148056000 0.764044
148057000 0.764044
148058000 0.764044
148059000 0.764044
148060000 0.764044
148061000 0.764044
148062000 0.764043
148063000 0.764043
148064000 0.764043
148065000 0.764043
148066000 0.764043
148067000 0.764043
148068000 0.764043
148069000 0.764043
148070000 0.764043
148071000 0.764043
148072000 0.764042
148073000 0.764042
148074000 0.764042
148075000 0.764042
148076000 0.764041
148077000 0.764041
148078000 0.764041
148079000 0.76404
148080000 0.76404
148081000 0.764039
148082000 0.764039
148083000 0.764039
148084000 0.764039
148085000 0.764038
148086000 0.764038
148087000 0.764038
148088000 0.764038
148089000 0.764038
148090000 0.764037
148091000 0.764037
148092000 0.764037
148093000 0.764037
148094000 0.764037
148095000 0.764037
148096000 0.764037
148097000 0.764038
148098000 0.764038
148099000 0.764039
148100000 0.764039
148101000 0.764039
148102000 0.764039
148103000 0.764039
148104000 0.764039
148105000 0.764038
148106000 0.764038
148107000 0.764038
148108000 0.764038
148109000 0.764037
148110000 0.764037
148111000 0.764037
148112000 0.764037
148113000 0.764037
148114000 0.764037
148115000 0.764036
148116000 0.764036
148117000 0.764036
148118000 0.764036
148119000 0.764036
148120000 0.764036
148121000 0.764035
148122000 0.764035
148123000 0.764035
148124000 0.764036
148125000 0.764036
148126000 0.764036
148127000 0.764037
148128000 0.764037
148129000 0.764037
148130000 0.764037
148131000 0.764037
148132000 0.764036
148133000 0.764036
148134000 0.764036
148135000 0.764036
148136000 0.764036
148137000 0.764036
148138000 0.764036
148139000 0.764037
148140000 0.764036
148141000 0.764036
148142000 0.764036
148143000 0.764036
148144000 0.764036
148145000 0.764036
148146000 0.764036
148147000 0.764035
148148000 0.764035
148149000 0.764035
148150000 0.764035
148151000 0.764035
148152000 0.764035
148153000 0.764035
148154000 0.764034
148155000 0.764034
148156000 0.764034
148157000 0.764034
148158000 0.764034
148159000 0.764034
148160000 0.764034
148161000 0.764034
148162000 0.764034
148163000 0.764035
148164000 0.764035
148165000 0.764035
148166000 0.764035
148167000 0.764035
148168000 0.764035
148169000 0.764035
148170000 0.764035
148171000 0.764035
148172000 0.764035
148173000 0.764035
148174000 0.764035
148175000 0.764035
148176000 0.764034
148177000 0.764034
148178000 0.764034
148179000 0.764034
148180000 0.764034
148181000 0.764033
148182000 0.764034
148183000 0.764034
148184000 0.764034
148185000 0.764034
148186000 0.764034
148187000 0.764034
148188000 0.764034
148189000 0.764034
148190000 0.764034
148191000 0.764034
148192000 0.764034
148193000 0.764034
148194000 0.764034
148195000 0.764034
148196000 0.764033
148197000 0.764033
148198000 0.764033
148199000 0.764033
148200000 0.764033
148201000 0.764033
148202000 0.764032
148203000 0.764032
148204000 0.764032
148205000 0.764032
148206000 0.764032
148207000 0.764032
148208000 0.764032
148209000 0.764031
148210000 0.764031
148211000 0.764031
148212000 0.764031
148213000 0.76403
148214000 0.76403
148215000 0.76403
148216000 0.764029
148217000 0.764029
148218000 0.764028
148219000 0.764028
148220000 0.764027
148221000 0.764027
148222000 0.764027
148223000 0.764026
148224000 0.764026
148225000 0.764026
148226000 0.764026
148227000 0.764026
148228000 0.764025
148229000 0.764025
148230000 0.764025
148231000 0.764026
148232000 0.764026
148233000 0.764025
148234000 0.764025
148235000 0.764025
148236000 0.764025
148237000 0.764025
148238000 0.764025
148239000 0.764025
148240000 0.764025
148241000 0.764025
148242000 0.764025
148243000 0.764025
148244000 0.764025
148245000 0.764024
148246000 0.764025
148247000 0.764025
148248000 0.764025
148249000 0.764025
148250000 0.764025
148251000 0.764026
148252000 0.764026
148253000 0.764026
148254000 0.764026
148255000 0.764026
148256000 0.764026
148257000 0.764026
148258000 0.764026
148259000 0.764026
148260000 0.764025
148261000 0.764025
148262000 0.764025
148263000 0.764025
148264000 0.764025
148265000 0.764025
148266000 0.764025
148267000 0.764025
148268000 0.764025
148269000 0.764025
148270000 0.764024
148271000 0.764024
148272000 0.764025
148273000 0.764025
148274000 0.764025
148275000 0.764025
148276000 0.764024
148277000 0.764025
148278000 0.764024
148279000 0.764025
148280000 0.764025
148281000 0.764024
148282000 0.764024
148283000 0.764024
148284000 0.764023
148285000 0.764023
148286000 0.764023
148287000 0.764023
148288000 0.764023
148289000 0.764022
148290000 0.764022
148291000 0.764022
148292000 0.764022
148293000 0.764022
148294000 0.764023
148295000 0.764022
148296000 0.764022
148297000 0.764022
148298000 0.764021
148299000 0.764021
148300000 0.764021
148301000 0.764021
148302000 0.764021
148303000 0.764021
148304000 0.764021
148305000 0.764021
148306000 0.764021
148307000 0.764021
148308000 0.76402
148309000 0.76402
148310000 0.76402
148311000 0.76402
148312000 0.76402
148313000 0.76402
148314000 0.76402
148315000 0.764019
148316000 0.764019
148317000 0.764019
148318000 0.764019
148319000 0.764019
148320000 0.764019
148321000 0.764019
148322000 0.764019
148323000 0.764019
148324000 0.764019
148325000 0.764018
148326000 0.764019
148327000 0.764018
148328000 0.764019
148329000 0.764018
148330000 0.764018
148331000 0.764018
148332000 0.764018
148333000 0.764018
148334000 0.764018
148335000 0.764018
148336000 0.764018
148337000 0.764018
148338000 0.764018
148339000 0.764018
148340000 0.764018
148341000 0.764018
148342000 0.764018
148343000 0.764018
148344000 0.764018
148345000 0.764018
148346000 0.764018
148347000 0.764018
148348000 0.764017
148349000 0.764017
148350000 0.764017
148351000 0.764017
148352000 0.764017
148353000 0.764017
148354000 0.764017
148355000 0.764017
148356000 0.764018
148357000 0.764018
148358000 0.764018
148359000 0.764018
148360000 0.764018
148361000 0.764018
148362000 0.764018
148363000 0.764018
148364000 0.764018
148365000 0.764018
148366000 0.764018
148367000 0.764018
148368000 0.764017
148369000 0.764017
148370000 0.764017
148371000 0.764017
148372000 0.764017
148373000 0.764017
148374000 0.764017
148375000 0.764017
148376000 0.764017
148377000 0.764017
148378000 0.764017
148379000 0.764017
148380000 0.764017
148381000 0.764017
148382000 0.764017
148383000 0.764017
148384000 0.764016
148385000 0.764016
148386000 0.764016
148387000 0.764016
148388000 0.764015
148389000 0.764015
148390000 0.764015
148391000 0.764015
148392000 0.764015
148393000 0.764015
148394000 0.764015
148395000 0.764015
148396000 0.764015
148397000 0.764015
148398000 0.764015
148399000 0.764015
148400000 0.764015
148401000 0.764015
148402000 0.764015
148403000 0.764015
148404000 0.764015
148405000 0.764015
148406000 0.764015
148407000 0.764015
148408000 0.764015
148409000 0.764015
148410000 0.764015
148411000 0.764015
148412000 0.764015
148413000 0.764015
148414000 0.764015
148415000 0.764015
148416000 0.764015
148417000 0.764015
148418000 0.764015
148419000 0.764015
148420000 0.764015
148421000 0.764015
148422000 0.764015
148423000 0.764015
148424000 0.764015
148425000 0.764015
148426000 0.764014
148427000 0.764014
148428000 0.764014
148429000 0.764014
148430000 0.764013
148431000 0.764013
148432000 0.764013
148433000 0.764013
148434000 0.764012
148435000 0.764012
148436000 0.764012
148437000 0.764012
148438000 0.764011
148439000 0.764011
148440000 0.764011
148441000 0.764011
148442000 0.764011
148443000 0.764011
148444000 0.76401
148445000 0.76401
148446000 0.76401
148447000 0.76401
148448000 0.764009
148449000 0.764009
148450000 0.764009
148451000 0.764009
148452000 0.764009
148453000 0.76401
148454000 0.76401
148455000 0.76401
148456000 0.76401
148457000 0.764011
148458000 0.764011
148459000 0.76401
148460000 0.764011
148461000 0.76401
148462000 0.76401
148463000 0.764011
148464000 0.764011
148465000 0.76401
148466000 0.76401
148467000 0.76401
148468000 0.76401
148469000 0.76401
148470000 0.764011
148471000 0.76401
148472000 0.76401
148473000 0.76401
148474000 0.76401
148475000 0.76401
148476000 0.76401
148477000 0.76401
148478000 0.76401
148479000 0.76401
148480000 0.76401
148481000 0.76401
148482000 0.764011
148483000 0.764011
148484000 0.764011
148485000 0.76401
148486000 0.76401
148487000 0.76401
148488000 0.76401
148489000 0.76401
148490000 0.76401
148491000 0.764011
148492000 0.764011
148493000 0.764011
148494000 0.764012
148495000 0.764012
148496000 0.764012
148497000 0.764012
148498000 0.764011
148499000 0.764011
148500000 0.764011
148501000 0.764011
148502000 0.764011
148503000 0.764011
148504000 0.764011
148505000 0.764011
148506000 0.764011
148507000 0.764011
148508000 0.764011
148509000 0.764011
148510000 0.764011
148511000 0.764011
148512000 0.764011
148513000 0.764011
148514000 0.764011
148515000 0.764011
148516000 0.764011
148517000 0.764011
148518000 0.764011
148519000 0.764011
148520000 0.764011
148521000 0.764011
148522000 0.764011
148523000 0.764011
148524000 0.764011
148525000 0.764011
148526000 0.764011
148527000 0.76401
148528000 0.76401
148529000 0.76401
148530000 0.76401
148531000 0.764009
148532000 0.76401
148533000 0.76401
148534000 0.76401
148535000 0.76401
148536000 0.76401
148537000 0.764009
148538000 0.764009
148539000 0.764009
148540000 0.764009
148541000 0.764009
148542000 0.76401
148543000 0.76401
148544000 0.76401
148545000 0.76401
148546000 0.76401
148547000 0.76401
148548000 0.76401
148549000 0.76401
148550000 0.76401
148551000 0.76401
148552000 0.76401
148553000 0.76401
148554000 0.764009
148555000 0.764009
148556000 0.764008
148557000 0.764008
148558000 0.764008
148559000 0.764008
148560000 0.764008
148561000 0.764008
148562000 0.764008
148563000 0.764008
148564000 0.764007
148565000 0.764007
148566000 0.764007
148567000 0.764007
148568000 0.764007
148569000 0.764006
148570000 0.764006
148571000 0.764006
148572000 0.764006
148573000 0.764006
148574000 0.764005
148575000 0.764006
148576000 0.764006
148577000 0.764006
148578000 0.764006
148579000 0.764006
148580000 0.764006
148581000 0.764006
148582000 0.764007
148583000 0.764006
148584000 0.764007
148585000 0.764007
148586000 0.764006
148587000 0.764006
148588000 0.764006
148589000 0.764006
148590000 0.764005
148591000 0.764004
148592000 0.764004
148593000 0.764004
148594000 0.764003
148595000 0.764004
148596000 0.764004
148597000 0.764004
148598000 0.764004
148599000 0.764004
148600000 0.764003
148601000 0.764003
148602000 0.764003
148603000 0.764003
148604000 0.764003
148605000 0.764003
148606000 0.764003
148607000 0.764003
148608000 0.764003
148609000 0.764003
148610000 0.764002
148611000 0.764002
148612000 0.764002
148613000 0.764002
148614000 0.764001
148615000 0.764001
148616000 0.764
148617000 0.764
148618000 0.764
148619000 0.764
148620000 0.764
148621000 0.764
148622000 0.764
148623000 0.764
148624000 0.763999
148625000 0.763999
148626000 0.763998
148627000 0.763998
148628000 0.763998
148629000 0.763997
148630000 0.763997
148631000 0.763998
148632000 0.763998
148633000 0.763997
148634000 0.763997
148635000 0.763997
148636000 0.763997
148637000 0.763997
148638000 0.763997
148639000 0.763996
148640000 0.763996
148641000 0.763997
148642000 0.763997
148643000 0.763997
148644000 0.763997
148645000 0.763997
148646000 0.763997
148647000 0.763997
148648000 0.763996
148649000 0.763996
148650000 0.763996
148651000 0.763996
148652000 0.763996
148653000 0.763996
148654000 0.763995
148655000 0.763995
148656000 0.763995
148657000 0.763995
148658000 0.763995
148659000 0.763995
148660000 0.763995
148661000 0.763994
148662000 0.763995
148663000 0.763995
148664000 0.763995
148665000 0.763995
148666000 0.763995
148667000 0.763995
148668000 0.763995
148669000 0.763995
148670000 0.763995
148671000 0.763995
148672000 0.763995
148673000 0.763995
148674000 0.763995
148675000 0.763995
148676000 0.763995
148677000 0.763995
148678000 0.763996
148679000 0.763995
148680000 0.763995
148681000 0.763995
148682000 0.763995
148683000 0.763996
148684000 0.763996
148685000 0.763996
148686000 0.763996
148687000 0.763996
148688000 0.763995
148689000 0.763995
148690000 0.763995
148691000 0.763995
148692000 0.763995
148693000 0.763995
148694000 0.763995
148695000 0.763996
148696000 0.763996
148697000 0.763996
148698000 0.763996
148699000 0.763996
148700000 0.763995
148701000 0.763995
148702000 0.763995
148703000 0.763995
148704000 0.763995
148705000 0.763995
148706000 0.763995
148707000 0.763995
148708000 0.763995
148709000 0.763995
148710000 0.763995
148711000 0.763995
148712000 0.763995
148713000 0.763995
148714000 0.763995
148715000 0.763995
148716000 0.763995
148717000 0.763996
148718000 0.763996
148719000 0.763996
148720000 0.763996
148721000 0.763996
148722000 0.763996
148723000 0.763996
148724000 0.763996
148725000 0.763996
148726000 0.763996
148727000 0.763996
148728000 0.763996
148729000 0.763996
148730000 0.763996
148731000 0.763996
148732000 0.763997
148733000 0.763996
148734000 0.763997
148735000 0.763997
148736000 0.763997
148737000 0.763996
148738000 0.763997
148739000 0.763997
148740000 0.763998
148741000 0.763998
148742000 0.763998
148743000 0.763999
148744000 0.763999
148745000 0.763999
148746000 0.763999
148747000 0.764
148748000 0.764
148749000 0.764
148750000 0.764
148751000 0.764
148752000 0.764001
148753000 0.764001
148754000 0.764001
148755000 0.764001
148756000 0.764001
148757000 0.764002
148758000 0.764002
148759000 0.764002
148760000 0.764003
148761000 0.764003
148762000 0.764003
148763000 0.764004
148764000 0.764003
148765000 0.764003
148766000 0.764003
148767000 0.764004
148768000 0.764004
148769000 0.764004
148770000 0.764004
148771000 0.764004
148772000 0.764004
148773000 0.764004
148774000 0.764004
148775000 0.764004
148776000 0.764005
148777000 0.764005
148778000 0.764005
148779000 0.764006
148780000 0.764006
148781000 0.764006
148782000 0.764007
148783000 0.764008
148784000 0.764008
148785000 0.764008
148786000 0.764008
148787000 0.764009
148788000 0.764009
148789000 0.764009
148790000 0.764009
148791000 0.764009
148792000 0.764009
148793000 0.764009
148794000 0.764009
148795000 0.764009
148796000 0.76401
148797000 0.76401
148798000 0.76401
148799000 0.76401
148800000 0.764011
148801000 0.764011
148802000 0.764011
148803000 0.764011
148804000 0.764011
148805000 0.764011
148806000 0.764011
148807000 0.764012
148808000 0.764012
148809000 0.764012
148810000 0.764012
148811000 0.764012
148812000 0.764012
148813000 0.764012
148814000 0.764012
148815000 0.764013
148816000 0.764013
148817000 0.764013
148818000 0.764013
148819000 0.764013
148820000 0.764013
148821000 0.764013
148822000 0.764013
148823000 0.764013
148824000 0.764014
148825000 0.764014
148826000 0.764014
148827000 0.764014
148828000 0.764014
148829000 0.764015
148830000 0.764014
148831000 0.764014
148832000 0.764014
148833000 0.764014
148834000 0.764014
148835000 0.764013
148836000 0.764013
148837000 0.764014
148838000 0.764013
148839000 0.764013
148840000 0.764013
148841000 0.764013
148842000 0.764013
148843000 0.764013
148844000 0.764013
148845000 0.764013
148846000 0.764013
148847000 0.764013
148848000 0.764013
148849000 0.764013
148850000 0.764014
148851000 0.764014
148852000 0.764014
148853000 0.764014
148854000 0.764014
148855000 0.764014
148856000 0.764015
148857000 0.764015
148858000 0.764015
148859000 0.764015
148860000 0.764015
148861000 0.764015
148862000 0.764015
148863000 0.764015
148864000 0.764015
148865000 0.764015
148866000 0.764015
148867000 0.764015
148868000 0.764015
148869000 0.764015
148870000 0.764015
148871000 0.764015
148872000 0.764015
148873000 0.764014
148874000 0.764014
148875000 0.764015
148876000 0.764015
148877000 0.764015
148878000 0.764014
148879000 0.764015
148880000 0.764015
148881000 0.764014
148882000 0.764014
148883000 0.764014
148884000 0.764015
148885000 0.764015
148886000 0.764015
148887000 0.764015
148888000 0.764014
148889000 0.764014
148890000 0.764014
148891000 0.764014
148892000 0.764014
148893000 0.764014
148894000 0.764014
148895000 0.764014
148896000 0.764015
148897000 0.764015
148898000 0.764016
148899000 0.764016
148900000 0.764016
148901000 0.764016
148902000 0.764015
148903000 0.764015
148904000 0.764015
148905000 0.764015
148906000 0.764015
148907000 0.764015
148908000 0.764015
148909000 0.764015
148910000 0.764015
148911000 0.764015
148912000 0.764015
148913000 0.764014
148914000 0.764014
148915000 0.764014
148916000 0.764014
148917000 0.764014
148918000 0.764014
148919000 0.764014
148920000 0.764014
148921000 0.764014
148922000 0.764014
148923000 0.764014
148924000 0.764014
148925000 0.764014
148926000 0.764014
148927000 0.764013
148928000 0.764013
148929000 0.764013
148930000 0.764013
148931000 0.764013
148932000 0.764013
148933000 0.764013
148934000 0.764013
148935000 0.764013
148936000 0.764013
148937000 0.764013
148938000 0.764013
148939000 0.764013
148940000 0.764013
148941000 0.764013
148942000 0.764013
148943000 0.764013
148944000 0.764013
148945000 0.764012
148946000 0.764012
148947000 0.764012
148948000 0.764011
148949000 0.764011
148950000 0.764011
148951000 0.764011
148952000 0.764011
148953000 0.764011
148954000 0.764011
148955000 0.76401
148956000 0.764011
148957000 0.76401
148958000 0.764011
148959000 0.764011
148960000 0.764011
148961000 0.764011
148962000 0.764011
148963000 0.764011
148964000 0.764011
148965000 0.764011
148966000 0.764011
148967000 0.764011
148968000 0.764011
148969000 0.764011
148970000 0.764011
148971000 0.764011
148972000 0.764011
148973000 0.764011
148974000 0.764011
148975000 0.764011
148976000 0.764011
148977000 0.764011
148978000 0.764011
148979000 0.764011
148980000 0.764011
148981000 0.764011
148982000 0.764011
148983000 0.764011
148984000 0.764011
148985000 0.764011
148986000 0.764011
148987000 0.76401
148988000 0.76401
148989000 0.76401
148990000 0.76401
148991000 0.76401
148992000 0.76401
148993000 0.76401
148994000 0.76401
148995000 0.76401
148996000 0.76401
148997000 0.76401
148998000 0.76401
148999000 0.764011
149000000 0.764011
149001000 0.764011
149002000 0.764011
149003000 0.764011
149004000 0.764012
149005000 0.764011
149006000 0.764012
149007000 0.764012
149008000 0.764012
149009000 0.764012
149010000 0.764012
149011000 0.764013
149012000 0.764013
149013000 0.764013
149014000 0.764013
149015000 0.764014
149016000 0.764014
149017000 0.764014
149018000 0.764014
149019000 0.764014
149020000 0.764014
149021000 0.764014
149022000 0.764014
149023000 0.764014
149024000 0.764014
149025000 0.764014
149026000 0.764014
149027000 0.764014
149028000 0.764014
149029000 0.764014
149030000 0.764014
149031000 0.764014
149032000 0.764015
149033000 0.764015
149034000 0.764015
149035000 0.764015
149036000 0.764015
149037000 0.764015
149038000 0.764015
149039000 0.764015
149040000 0.764015
149041000 0.764015
149042000 0.764015
149043000 0.764015
149044000 0.764015
149045000 0.764015
149046000 0.764015
149047000 0.764015
149048000 0.764015
149049000 0.764015
149050000 0.764015
149051000 0.764015
149052000 0.764015
149053000 0.764015
149054000 0.764015
149055000 0.764015
149056000 0.764015
149057000 0.764015
149058000 0.764015
149059000 0.764015
149060000 0.764015
149061000 0.764016
149062000 0.764016
149063000 0.764016
149064000 0.764016
149065000 0.764016
149066000 0.764016
149067000 0.764017
149068000 0.764017
149069000 0.764017
149070000 0.764017
149071000 0.764017
149072000 0.764017
149073000 0.764018
149074000 0.764018
149075000 0.764018
149076000 0.764018
149077000 0.764018
149078000 0.764018
149079000 0.764018
149080000 0.764018
149081000 0.764018
149082000 0.764018
149083000 0.764018
149084000 0.764018
149085000 0.764018
149086000 0.764018
149087000 0.764018
149088000 0.764018
149089000 0.764018
149090000 0.764018
149091000 0.764018
149092000 0.764018
149093000 0.764018
149094000 0.764018
149095000 0.764018
149096000 0.764018
149097000 0.764018
149098000 0.764018
149099000 0.764018
149100000 0.764019
149101000 0.764019
149102000 0.764019
149103000 0.764019
149104000 0.764019
149105000 0.764019
149106000 0.76402
149107000 0.76402
149108000 0.764019
149109000 0.76402
149110000 0.76402
149111000 0.764019
149112000 0.764019
149113000 0.764019
149114000 0.764019
149115000 0.764019
149116000 0.76402
149117000 0.76402
149118000 0.76402
149119000 0.76402
149120000 0.76402
149121000 0.76402
149122000 0.76402
149123000 0.76402
149124000 0.76402
149125000 0.76402
149126000 0.76402
149127000 0.76402
149128000 0.76402
149129000 0.764019
149130000 0.764019
149131000 0.764019
149132000 0.764019
149133000 0.764019
149134000 0.764019
149135000 0.764019
149136000 0.764019
149137000 0.764019
149138000 0.764019
149139000 0.764018
149140000 0.764018
149141000 0.764018
149142000 0.764019
149143000 0.764019
149144000 0.764019
149145000 0.764019
149146000 0.764019
149147000 0.764019
149148000 0.764019
149149000 0.764019
149150000 0.764019
149151000 0.764019
149152000 0.76402
149153000 0.76402
149154000 0.76402
149155000 0.76402
149156000 0.76402
149157000 0.76402
149158000 0.76402
149159000 0.76402
149160000 0.76402
149161000 0.76402
149162000 0.76402
149163000 0.76402
149164000 0.76402
149165000 0.76402
149166000 0.76402
149167000 0.76402
149168000 0.76402
149169000 0.76402
149170000 0.76402
149171000 0.76402
149172000 0.764021
149173000 0.764021
149174000 0.764021
149175000 0.764021
149176000 0.76402
149177000 0.76402
149178000 0.76402
149179000 0.76402
149180000 0.76402
149181000 0.76402
149182000 0.76402
149183000 0.76402
149184000 0.76402
149185000 0.76402
149186000 0.76402
149187000 0.76402
149188000 0.764019
149189000 0.764019
149190000 0.764019
149191000 0.764019
149192000 0.764018
149193000 0.764018
149194000 0.764018
149195000 0.764018
149196000 0.764018
149197000 0.764019
149198000 0.764019
149199000 0.764019
149200000 0.764019
149201000 0.764019
149202000 0.764019
149203000 0.764019
149204000 0.764019
149205000 0.764019
149206000 0.764019
149207000 0.764019
149208000 0.764019
149209000 0.764019
149210000 0.764019
149211000 0.764018
149212000 0.764018
149213000 0.764018
149214000 0.764018
149215000 0.764018
149216000 0.764017
149217000 0.764018
149218000 0.764018
149219000 0.764018
149220000 0.764018
149221000 0.764019
149222000 0.764019
149223000 0.764019
149224000 0.764019
149225000 0.764019
149226000 0.764019
149227000 0.764019
149228000 0.764019
149229000 0.764019
149230000 0.76402
149231000 0.76402
149232000 0.76402
149233000 0.76402
149234000 0.76402
149235000 0.764021
149236000 0.764021
149237000 0.764021
149238000 0.764021
149239000 0.764021
149240000 0.764021
149241000 0.764022
149242000 0.764022
149243000 0.764022
149244000 0.764023
149245000 0.764023
149246000 0.764023
149247000 0.764023
149248000 0.764024
149249000 0.764024
149250000 0.764024
149251000 0.764024
149252000 0.764024
149253000 0.764024
149254000 0.764024
149255000 0.764024
149256000 0.764023
149257000 0.764024
149258000 0.764023
149259000 0.764023
149260000 0.764023
149261000 0.764023
149262000 0.764023
149263000 0.764023
149264000 0.764023
149265000 0.764023
149266000 0.764023
149267000 0.764024
149268000 0.764024
149269000 0.764024
149270000 0.764024
149271000 0.764023
149272000 0.764023
149273000 0.764023
149274000 0.764023
149275000 0.764023
149276000 0.764023
149277000 0.764023
149278000 0.764023
149279000 0.764023
149280000 0.764023
149281000 0.764023
149282000 0.764023
149283000 0.764023
149284000 0.764023
149285000 0.764022
149286000 0.764022
149287000 0.764022
149288000 0.764022
149289000 0.764022
149290000 0.764022
149291000 0.764021
149292000 0.764021
149293000 0.764021
149294000 0.764021
149295000 0.764022
149296000 0.764022
149297000 0.764023
149298000 0.764023
149299000 0.764023
149300000 0.764023
149301000 0.764023
149302000 0.764023
149303000 0.764023
149304000 0.764023
149305000 0.764023
149306000 0.764023
149307000 0.764023
149308000 0.764023
149309000 0.764023
149310000 0.764023
149311000 0.764022
149312000 0.764022
149313000 0.764022
149314000 0.764023
149315000 0.764023
149316000 0.764023
149317000 0.764023
149318000 0.764023
149319000 0.764023
149320000 0.764022
149321000 0.764022
149322000 0.764022
149323000 0.764022
149324000 0.764022
149325000 0.764022
149326000 0.764022
149327000 0.764022
149328000 0.764022
149329000 0.764022
149330000 0.764022
149331000 0.764022
149332000 0.764022
149333000 0.764021
149334000 0.764021
149335000 0.764021
149336000 0.764021
149337000 0.764021
149338000 0.764021
149339000 0.764021
149340000 0.764021
149341000 0.764021
149342000 0.76402
149343000 0.76402
149344000 0.764021
149345000 0.764021
149346000 0.764021
149347000 0.764021
149348000 0.764021
149349000 0.764021
149350000 0.764021
149351000 0.764021
149352000 0.764021
149353000 0.764021
149354000 0.764021
149355000 0.764021
149356000 0.764021
149357000 0.764021
149358000 0.764021
149359000 0.764021
149360000 0.764021
149361000 0.764021
149362000 0.764021
149363000 0.764021
149364000 0.764021
149365000 0.764021
149366000 0.764021
149367000 0.764021
149368000 0.764021
149369000 0.764022
149370000 0.764021
149371000 0.764021
149372000 0.764021
149373000 0.764022
149374000 0.764022
149375000 0.764022
149376000 0.764022
149377000 0.764022
149378000 0.764022
149379000 0.764022
149380000 0.764022
149381000 0.764022
149382000 0.764022
149383000 0.764022
149384000 0.764022
149385000 0.764022
149386000 0.764022
149387000 0.764022
149388000 0.764022
149389000 0.764022
149390000 0.764022
149391000 0.764022
149392000 0.764022
149393000 0.764022
149394000 0.764022
149395000 0.764022
149396000 0.764022
149397000 0.764022
149398000 0.764022
149399000 0.764022
149400000 0.764021
149401000 0.764021
149402000 0.764021
149403000 0.764021
149404000 0.764021
149405000 0.764021
149406000 0.764021
149407000 0.764021
149408000 0.764021
149409000 0.764021
149410000 0.764021
149411000 0.764021
149412000 0.764021
149413000 0.764021
149414000 0.764021
149415000 0.764021
149416000 0.764021
149417000 0.764021
149418000 0.764021
149419000 0.764021
149420000 0.764021
149421000 0.764021
149422000 0.764021
149423000 0.764021
149424000 0.764021
149425000 0.764021
149426000 0.764022
149427000 0.764022
149428000 0.764022
149429000 0.764022
149430000 0.764022
149431000 0.764022
149432000 0.764022
149433000 0.764022
149434000 0.764023
149435000 0.764022
149436000 0.764022
149437000 0.764022
149438000 0.764022
149439000 0.764022
149440000 0.764022
149441000 0.764022
149442000 0.764022
149443000 0.764022
149444000 0.764023
149445000 0.764022
149446000 0.764023
149447000 0.764023
149448000 0.764023
149449000 0.764023
149450000 0.764022
149451000 0.764022
149452000 0.764022
149453000 0.764022
149454000 0.764022
149455000 0.764022
149456000 0.764021
149457000 0.764021
149458000 0.764021
149459000 0.764021
149460000 0.764021
149461000 0.76402
149462000 0.76402
149463000 0.76402
149464000 0.76402
149465000 0.76402
149466000 0.76402
149467000 0.76402
149468000 0.764019
149469000 0.764019
149470000 0.764019
149471000 0.764019
149472000 0.764019
149473000 0.764019
149474000 0.764019
